Timestamp,Power_Output(kW),Irradiance(W/m2),Temperature(C),Humidity(%),Dust_Level(%),Voltage(V),Current(A),Efficiency(%),Maintenance_Status,Maintenance_Description
2020-02-19 12:00:00,311.84,1560.57,22.84,57.21,68.37,200.38,1.56,19.98,Warning,Inspect inverter
2020-02-19 15:00:00,207.95,1176.18,29.22,27.67,71.35,234.07,0.89,17.68,Warning,Inspect inverter
2020-02-19 18:00:00,0.0,0.0,40.89,33.5,97.53,217.74,0.0,0.0,Required,Check wiring
2020-02-20 06:00:00,0.0,0.0,44.01,54.43,68.78,224.52,0.0,0.0,Required,Check wiring
2020-02-20 09:00:00,103.69,459.46,38.3,50.73,13.88,205.56,0.5,22.57,Warning,Minor cleaning suggested
2020-02-20 12:00:00,320.2,1591.11,29.53,31.96,59.21,232.42,1.38,20.12,Not Required,Normal operation
2020-02-20 15:00:00,190.48,1078.84,35.0,65.35,61.18,225.63,0.84,17.66,Warning,Inspect inverter
2020-02-20 18:00:00,0.0,0.0,26.23,78.52,57.38,221.74,0.0,0.0,Required,Check wiring
2020-02-21 06:00:00,0.0,0.0,28.52,75.28,21.7,211.56,0.0,0.0,Required,Cooling system check
2020-02-21 09:00:00,49.75,201.51,35.37,21.34,85.65,200.15,0.25,24.69,Required,Check wiring
2020-02-21 12:00:00,233.58,1107.82,32.42,43.0,31.77,204.2,1.14,21.08,Not Required,Normal operation
2020-02-21 15:00:00,98.38,544.59,32.41,41.33,72.42,219.58,0.45,18.06,Warning,Check shading
2020-02-21 18:00:00,9.64,48.52,44.21,58.85,8.73,249.68,0.04,19.87,Required,Clean panels
2020-02-22 06:00:00,0.0,0.0,25.72,61.22,96.61,232.1,0.0,0.0,Required,Check wiring
2020-02-22 09:00:00,115.36,567.24,40.22,41.54,0.17,235.57,0.49,20.34,Warning,Minor cleaning suggested
2020-02-22 12:00:00,370.08,1966.61,36.14,20.88,18.57,242.47,1.53,18.82,Not Required,Normal operation
2020-02-22 15:00:00,188.57,801.96,23.98,57.27,16.14,225.22,0.84,23.51,Not Required,Normal operation
2020-02-22 18:00:00,0.0,0.0,25.41,72.22,58.05,202.14,0.0,0.0,Required,Cooling system check
2020-02-23 06:00:00,0.0,0.0,33.11,78.72,12.78,231.49,0.0,0.0,Required,Cooling system check
2020-02-23 09:00:00,132.12,609.08,39.63,38.77,98.95,200.16,0.66,21.69,Required,Check wiring
2020-02-23 12:00:00,225.41,1303.22,24.18,53.3,37.63,249.65,0.9,17.3,Not Required,Normal operation
2020-02-23 15:00:00,154.28,848.91,33.02,60.93,24.7,248.58,0.62,18.17,Not Required,Normal operation
2020-02-23 18:00:00,3.09,13.36,24.06,20.79,42.5,213.46,0.01,23.13,Not Required,Normal operation
2020-02-24 06:00:00,0.0,0.0,24.55,72.13,30.66,241.53,0.0,0.0,Required,Check wiring
2020-02-24 09:00:00,62.84,282.48,44.78,40.34,42.95,211.47,0.3,22.25,Required,Cooling system check
2020-02-24 12:00:00,264.16,1473.61,42.3,28.76,52.98,244.01,1.08,17.93,Required,Cooling system check
2020-02-24 15:00:00,149.6,798.96,28.17,27.0,78.14,229.47,0.65,18.72,Warning,Inspect inverter
2020-02-24 18:00:00,7.94,42.98,24.73,53.95,45.83,235.38,0.03,18.47,Not Required,Normal operation
2020-02-25 06:00:00,0.0,0.0,39.78,51.13,3.88,236.95,0.0,0.0,Required,Cooling system check
2020-02-25 09:00:00,92.01,515.32,22.62,59.37,40.52,239.21,0.38,17.85,Not Required,Normal operation
2020-02-25 12:00:00,240.25,1421.93,32.44,42.72,66.14,225.93,1.06,16.9,Warning,Minor cleaning suggested
2020-02-25 15:00:00,168.86,1012.34,30.54,26.28,86.05,200.31,0.84,16.68,Required,Check wiring
2020-02-25 18:00:00,0.0,0.0,25.25,59.09,32.44,205.24,0.0,0.0,Required,Check wiring
2020-02-26 06:00:00,0.0,0.0,36.1,42.97,37.24,249.52,0.0,0.0,Required,Cooling system check
2020-02-26 09:00:00,102.45,439.97,31.5,71.35,69.05,201.76,0.51,23.29,Warning,Inspect inverter
2020-02-26 12:00:00,413.06,2370.51,23.83,79.6,48.14,226.82,1.82,17.42,Not Required,Normal operation
2020-02-26 15:00:00,189.71,1026.07,42.04,31.89,74.1,235.68,0.8,18.49,Required,Cooling system check
2020-02-26 18:00:00,4.23,23.53,20.13,77.19,49.16,247.79,0.02,17.98,Not Required,Normal operation
2020-02-27 06:00:00,0.0,0.0,43.39,36.36,67.15,227.19,0.0,0.0,Required,Cooling system check
2020-02-27 09:00:00,91.68,527.92,21.42,71.47,84.52,242.63,0.38,17.37,Required,Check wiring
2020-02-27 12:00:00,292.29,1747.35,27.47,42.86,61.35,210.26,1.39,16.73,Warning,Inspect inverter
2020-02-27 15:00:00,169.66,969.49,38.27,58.18,95.09,228.45,0.74,17.5,Required,Cooling system check
2020-02-27 18:00:00,8.93,48.77,30.76,48.08,3.65,213.38,0.04,18.31,Not Required,Normal operation
2020-02-28 06:00:00,0.0,0.0,36.16,31.17,71.62,245.52,0.0,0.0,Required,Cooling system check
2020-02-28 09:00:00,115.13,599.53,27.51,34.27,35.38,246.71,0.47,19.2,Not Required,Normal operation
2020-02-28 12:00:00,394.24,2318.3,20.2,70.69,30.4,213.53,1.85,17.01,Not Required,Normal operation
2020-02-28 15:00:00,189.05,1004.92,32.32,79.47,96.9,215.02,0.88,18.81,Required,Clean panels
2020-02-28 18:00:00,4.15,22.53,25.66,63.08,98.76,235.97,0.02,18.42,Required,Check wiring
2020-02-29 06:00:00,5.23,28.37,41.37,35.4,78.96,218.98,0.02,18.43,Warning,Check shading
2020-02-29 09:00:00,146.38,675.58,42.42,52.1,73.86,244.94,0.6,21.67,Required,Clean panels
2020-02-29 12:00:00,350.03,1670.15,26.8,44.74,34.17,226.26,1.55,20.96,Not Required,Normal operation
2020-02-29 15:00:00,138.0,716.24,26.28,57.03,47.45,218.06,0.63,19.27,Not Required,Normal operation
2020-02-29 18:00:00,0.0,0.0,23.05,46.75,75.37,233.58,0.0,0.0,Required,Check wiring
2020-03-01 06:00:00,5.93,24.34,44.82,32.51,40.12,237.2,0.03,24.36,Required,Cooling system check
2020-03-01 09:00:00,135.6,642.28,41.65,26.51,3.87,226.25,0.6,21.11,Warning,Minor cleaning suggested
2020-03-01 12:00:00,389.85,2022.4,40.22,63.18,56.68,204.58,1.91,19.28,Warning,Check shading
2020-03-01 15:00:00,158.25,794.44,26.19,36.0,42.75,219.32,0.72,19.92,Not Required,Normal operation
2020-03-01 18:00:00,8.27,38.3,40.87,41.54,50.79,222.46,0.04,21.59,Warning,Minor cleaning suggested
2020-03-02 06:00:00,0.0,0.0,32.93,47.21,46.49,203.81,0.0,0.0,Required,Clean panels
2020-03-02 09:00:00,76.5,398.45,20.48,79.76,44.43,221.57,0.35,19.2,Not Required,Normal operation
2020-03-02 12:00:00,421.36,2398.52,23.5,40.63,67.08,228.52,1.84,17.57,Warning,Inspect inverter
2020-03-02 15:00:00,237.33,1081.3,41.58,48.39,99.9,238.22,1.0,21.95,Required,Cooling system check
2020-03-02 18:00:00,0.0,0.0,37.14,26.66,78.49,210.04,0.0,0.0,Required,Cooling system check
2020-03-03 06:00:00,4.43,20.25,40.05,74.73,14.25,235.0,0.02,21.88,Warning,Inspect inverter
2020-03-03 09:00:00,96.2,496.74,25.44,43.7,83.84,245.79,0.39,19.37,Required,Check wiring
2020-03-03 12:00:00,385.23,1780.81,20.23,74.78,26.75,212.34,1.81,21.63,Not Required,Normal operation
2020-03-03 15:00:00,253.25,1184.65,27.62,71.45,67.27,220.09,1.15,21.38,Warning,Minor cleaning suggested
2020-03-03 18:00:00,9.54,39.84,25.38,23.83,70.69,218.66,0.04,23.95,Warning,Inspect inverter
2020-03-04 06:00:00,0.0,0.0,35.91,78.84,18.88,242.57,0.0,0.0,Required,Clean panels
2020-03-04 09:00:00,86.27,422.86,31.07,59.84,70.09,236.63,0.36,20.4,Warning,Minor cleaning suggested
2020-03-04 12:00:00,486.24,2707.71,35.72,70.74,77.7,228.09,2.13,17.96,Warning,Inspect inverter
2020-03-04 15:00:00,105.34,451.97,35.81,24.45,88.22,211.7,0.5,23.31,Required,Check wiring
2020-03-04 18:00:00,7.81,43.71,22.74,40.28,97.89,239.01,0.03,17.87,Required,Check wiring
2020-03-05 06:00:00,6.76,32.5,23.64,28.46,11.61,235.9,0.03,20.8,Not Required,Normal operation
2020-03-05 09:00:00,150.89,622.1,35.82,41.87,41.01,206.3,0.73,24.25,Not Required,Normal operation
2020-03-05 12:00:00,280.64,1455.79,35.84,24.01,39.03,228.88,1.23,19.28,Not Required,Normal operation
2020-03-05 15:00:00,188.43,830.1,37.65,77.14,96.96,201.11,0.94,22.7,Required,Check wiring
2020-03-05 18:00:00,3.37,17.75,27.81,58.52,46.9,243.59,0.01,18.99,Not Required,Normal operation
2020-03-06 06:00:00,0.0,0.0,30.22,67.56,77.76,207.79,0.0,0.0,Required,Cooling system check
2020-03-06 09:00:00,112.39,637.81,41.35,29.28,86.26,223.6,0.5,17.62,Required,Cooling system check
2020-03-06 12:00:00,455.32,2154.58,22.84,24.08,6.15,205.47,2.22,21.13,Not Required,Normal operation
2020-03-06 15:00:00,230.39,1357.68,33.96,27.37,88.9,217.83,1.06,16.97,Required,Clean panels
2020-03-06 18:00:00,0.22,1.23,25.35,78.14,43.5,208.12,0.0,17.89,Not Required,Normal operation
2020-03-07 06:00:00,3.55,21.08,26.2,22.99,85.64,230.57,0.02,16.84,Required,Check wiring
2020-03-07 09:00:00,107.34,530.72,37.24,69.63,60.74,218.29,0.49,20.23,Warning,Minor cleaning suggested
2020-03-07 12:00:00,321.66,1794.12,42.56,26.68,2.19,202.64,1.59,17.93,Required,Cooling system check
2020-03-07 15:00:00,174.55,1045.29,21.53,30.35,56.93,221.95,0.79,16.7,Not Required,Normal operation
2020-03-07 18:00:00,0.0,0.0,41.09,66.79,6.8,229.69,0.0,0.0,Required,Check wiring
2020-03-08 06:00:00,1.18,5.21,36.66,72.58,80.25,231.69,0.01,22.65,Required,Cooling system check
2020-03-08 09:00:00,32.64,146.39,42.57,63.29,72.39,220.22,0.15,22.3,Required,Cooling system check
2020-03-08 12:00:00,486.22,2218.66,40.43,69.88,25.17,226.5,2.15,21.92,Warning,Minor cleaning suggested
2020-03-08 15:00:00,216.99,990.4,29.47,61.32,48.04,220.37,0.98,21.91,Not Required,Normal operation
2020-03-08 18:00:00,0.0,0.0,30.5,41.26,73.49,208.2,0.0,0.0,Required,Cooling system check
2020-03-09 06:00:00,2.6,15.44,33.6,76.8,65.47,228.07,0.01,16.84,Warning,Check shading
2020-03-09 09:00:00,34.26,189.92,40.38,41.37,14.15,213.97,0.16,18.04,Warning,Minor cleaning suggested
2020-03-09 12:00:00,275.63,1515.29,35.35,47.56,19.53,232.08,1.19,18.19,Not Required,Normal operation
2020-03-09 15:00:00,225.7,1144.63,40.0,37.16,60.53,208.93,1.08,19.72,Warning,Minor cleaning suggested
2020-03-09 18:00:00,3.04,16.41,28.49,43.49,0.89,203.73,0.01,18.53,Not Required,Normal operation
2020-03-10 06:00:00,0.08,0.39,21.4,44.63,46.59,215.73,0.0,20.51,Not Required,Normal operation
2020-03-10 09:00:00,37.37,168.16,20.92,29.84,35.02,202.59,0.18,22.22,Not Required,Normal operation
2020-03-10 12:00:00,246.42,1220.69,24.84,58.79,64.69,228.94,1.08,20.19,Warning,Inspect inverter
2020-03-10 15:00:00,240.83,1029.54,42.34,62.28,25.4,214.5,1.12,23.39,Required,Clean panels
2020-03-10 18:00:00,0.0,0.0,30.91,50.87,33.12,236.08,0.0,0.0,Required,Cooling system check
2020-03-11 06:00:00,0.53,2.56,33.94,44.27,90.84,232.99,0.0,20.7,Required,Clean panels
2020-03-11 09:00:00,125.96,635.85,28.0,43.04,59.47,209.23,0.6,19.81,Not Required,Normal operation
2020-03-11 12:00:00,254.84,1494.88,39.92,40.56,58.3,232.59,1.1,17.05,Warning,Inspect inverter
2020-03-11 15:00:00,162.38,971.92,36.26,73.13,7.37,219.17,0.74,16.71,Not Required,Normal operation
2020-03-11 18:00:00,5.9,30.04,42.85,76.02,16.57,230.95,0.03,19.64,Required,Cooling system check
2020-03-12 06:00:00,9.94,50.68,25.77,58.84,13.73,237.74,0.04,19.61,Not Required,Normal operation
2020-03-12 09:00:00,77.39,363.49,29.98,29.26,72.24,218.6,0.35,21.29,Warning,Check shading
2020-03-12 12:00:00,197.67,1103.9,36.87,67.95,52.71,231.48,0.85,17.91,Not Required,Normal operation
2020-03-12 15:00:00,93.52,485.74,44.33,29.35,25.84,233.02,0.4,19.25,Required,Clean panels
2020-03-12 18:00:00,2.89,12.22,39.79,25.63,8.3,228.32,0.01,23.65,Warning,Check shading
2020-03-13 06:00:00,8.95,46.09,30.27,27.32,86.25,215.4,0.04,19.42,Required,Clean panels
2020-03-13 09:00:00,27.01,151.2,29.08,52.55,13.01,229.86,0.12,17.86,Not Required,Normal operation
2020-03-13 12:00:00,394.46,2217.21,40.02,54.81,14.82,240.08,1.64,17.79,Warning,Minor cleaning suggested
2020-03-13 15:00:00,221.3,1239.54,34.19,78.53,82.83,237.38,0.93,17.85,Required,Cooling system check
2020-03-13 18:00:00,0.0,0.0,35.93,55.43,37.11,213.09,0.0,0.0,Required,Cooling system check
2020-03-14 06:00:00,0.0,0.0,30.71,49.39,80.59,239.34,0.0,0.0,Required,Cooling system check
2020-03-14 09:00:00,116.79,662.87,29.06,65.18,14.07,216.45,0.54,17.62,Not Required,Normal operation
2020-03-14 12:00:00,422.72,1829.38,27.63,52.61,86.3,239.92,1.76,23.11,Required,Cooling system check
2020-03-14 15:00:00,247.25,1404.38,31.06,63.47,96.74,248.42,1.0,17.61,Required,Clean panels
2020-03-14 18:00:00,4.73,24.61,38.95,53.56,66.77,229.72,0.02,19.22,Warning,Inspect inverter
2020-03-15 06:00:00,0.0,0.0,27.92,49.09,62.08,209.04,0.0,0.0,Required,Cooling system check
2020-03-15 09:00:00,53.88,323.14,33.4,38.89,29.52,228.89,0.24,16.67,Not Required,Normal operation
2020-03-15 12:00:00,471.42,2161.49,39.89,67.16,64.06,224.39,2.1,21.81,Warning,Check shading
2020-03-15 15:00:00,254.12,1287.98,42.75,51.21,98.27,203.38,1.25,19.73,Required,Clean panels
2020-03-15 18:00:00,0.0,0.0,34.45,29.32,10.1,203.79,0.0,0.0,Required,Clean panels
2020-03-16 06:00:00,0.0,0.0,39.12,54.2,26.57,249.05,0.0,0.0,Required,Clean panels
2020-03-16 09:00:00,125.3,520.24,43.28,38.75,86.44,225.39,0.56,24.09,Required,Cooling system check
2020-03-16 12:00:00,457.88,2634.31,44.72,65.19,35.94,204.95,2.23,17.38,Required,Check wiring
2020-03-16 15:00:00,165.87,804.7,27.85,21.43,70.81,242.42,0.68,20.61,Warning,Minor cleaning suggested
2020-03-16 18:00:00,0.0,0.0,44.07,36.85,78.0,236.84,0.0,0.0,Required,Clean panels
2020-03-17 06:00:00,0.0,0.0,28.37,32.15,19.61,223.41,0.0,0.0,Required,Cooling system check
2020-03-17 09:00:00,17.4,73.34,37.36,29.89,39.71,230.27,0.08,23.73,Not Required,Normal operation
2020-03-17 12:00:00,467.62,2388.08,20.44,65.44,50.4,238.09,1.96,19.58,Not Required,Normal operation
2020-03-17 15:00:00,156.73,698.69,36.92,65.61,69.64,228.03,0.69,22.43,Warning,Inspect inverter
2020-03-17 18:00:00,0.0,0.0,37.78,22.86,49.93,231.25,0.0,0.0,Required,Cooling system check
2020-03-18 06:00:00,3.16,15.61,35.28,42.32,10.27,225.51,0.01,20.24,Not Required,Normal operation
2020-03-18 09:00:00,38.39,161.0,31.16,38.12,72.95,243.66,0.16,23.84,Warning,Inspect inverter
2020-03-18 12:00:00,414.53,1886.25,36.81,43.64,53.64,204.77,2.02,21.98,Not Required,Normal operation
2020-03-18 15:00:00,172.66,737.7,40.11,66.95,13.25,237.55,0.73,23.41,Warning,Inspect inverter
2020-03-18 18:00:00,0.0,0.0,37.18,58.97,57.38,212.07,0.0,0.0,Required,Clean panels
2020-03-19 06:00:00,0.0,0.0,39.09,41.59,1.02,247.5,0.0,0.0,Required,Check wiring
2020-03-19 09:00:00,126.13,736.26,24.05,42.24,66.51,213.02,0.59,17.13,Warning,Check shading
2020-03-19 12:00:00,262.81,1063.71,40.2,71.38,97.43,209.07,1.26,24.71,Required,Cooling system check
2020-03-19 15:00:00,237.58,1280.1,44.63,72.38,14.37,214.45,1.11,18.56,Required,Clean panels
2020-03-19 18:00:00,0.0,0.0,44.62,56.89,26.81,236.08,0.0,0.0,Required,Clean panels
2020-03-20 06:00:00,0.27,1.39,31.51,72.4,42.56,243.7,0.0,19.42,Not Required,Normal operation
2020-03-20 09:00:00,44.22,233.38,28.4,38.59,89.88,229.45,0.19,18.95,Required,Clean panels
2020-03-20 12:00:00,371.23,1956.65,42.1,45.39,85.43,204.39,1.82,18.97,Required,Cooling system check
2020-03-20 15:00:00,220.22,952.56,43.19,41.02,97.66,219.79,1.0,23.12,Required,Check wiring
2020-03-20 18:00:00,4.82,19.64,28.21,54.26,22.94,205.95,0.02,24.54,Not Required,Normal operation
2020-03-21 06:00:00,9.89,53.23,32.85,50.86,81.07,207.44,0.05,18.58,Required,Clean panels
2020-03-21 09:00:00,101.3,511.23,24.66,69.98,31.52,205.78,0.49,19.81,Not Required,Normal operation
2020-03-21 12:00:00,389.17,1807.52,23.86,73.87,9.19,213.7,1.82,21.53,Not Required,Normal operation
2020-03-21 15:00:00,218.61,1067.14,26.09,70.31,52.27,236.52,0.92,20.49,Not Required,Normal operation
2020-03-21 18:00:00,0.0,0.0,23.84,45.92,94.89,209.29,0.0,0.0,Required,Check wiring
2020-03-22 06:00:00,3.69,16.5,24.3,62.62,72.97,233.04,0.02,22.36,Warning,Minor cleaning suggested
2020-03-22 09:00:00,48.52,271.49,42.63,70.12,7.18,236.15,0.21,17.87,Required,Cooling system check
2020-03-22 12:00:00,288.52,1200.01,44.06,52.71,84.31,222.42,1.3,24.04,Required,Clean panels
2020-03-22 15:00:00,171.01,874.12,42.1,70.34,50.79,240.95,0.71,19.56,Required,Cooling system check
2020-03-22 18:00:00,0.0,0.0,38.45,55.91,0.04,226.99,0.0,0.0,Required,Check wiring
2020-03-23 06:00:00,1.24,6.86,28.82,69.71,30.58,228.27,0.01,18.08,Not Required,Normal operation
2020-03-23 09:00:00,90.5,364.49,32.01,26.57,16.75,244.73,0.37,24.83,Not Required,Normal operation
2020-03-23 12:00:00,344.92,1658.36,20.4,27.87,47.15,220.87,1.56,20.8,Not Required,Normal operation
2020-03-23 15:00:00,227.44,1031.93,35.44,21.16,13.55,232.63,0.98,22.04,Not Required,Normal operation
2020-03-23 18:00:00,0.0,0.0,40.9,39.9,67.65,233.87,0.0,0.0,Required,Clean panels
2020-03-24 06:00:00,4.17,21.17,39.22,37.91,52.31,241.8,0.02,19.7,Warning,Inspect inverter
2020-03-24 09:00:00,30.76,180.59,27.94,28.62,66.8,247.0,0.12,17.03,Warning,Check shading
2020-03-24 12:00:00,410.84,1716.11,24.08,48.44,12.07,234.47,1.75,23.94,Not Required,Normal operation
2020-03-24 15:00:00,169.75,965.06,32.62,42.37,2.82,236.06,0.72,17.59,Not Required,Normal operation
2020-03-24 18:00:00,6.64,38.72,31.51,75.9,37.31,217.15,0.03,17.15,Not Required,Normal operation
2020-03-25 06:00:00,0.0,0.0,38.21,30.95,53.9,226.27,0.0,0.0,Required,Clean panels
2020-03-25 09:00:00,108.2,484.3,28.55,69.7,12.91,222.88,0.49,22.34,Not Required,Normal operation
2020-03-25 12:00:00,291.93,1200.08,27.36,40.93,56.99,235.12,1.24,24.33,Not Required,Normal operation
2020-03-25 15:00:00,113.88,641.11,37.17,76.75,55.26,212.42,0.54,17.76,Not Required,Normal operation
2020-03-25 18:00:00,0.0,0.0,26.84,35.26,28.71,220.48,0.0,0.0,Required,Check wiring
2020-03-26 06:00:00,0.33,1.4,23.32,28.12,30.92,245.54,0.0,23.57,Not Required,Normal operation
2020-03-26 09:00:00,110.3,527.92,43.5,42.79,63.03,226.09,0.49,20.89,Required,Cooling system check
2020-03-26 12:00:00,340.33,1754.66,33.56,42.01,13.41,207.16,1.64,19.4,Not Required,Normal operation
2020-03-26 15:00:00,162.72,736.01,32.73,70.67,5.66,237.06,0.69,22.11,Not Required,Normal operation
2020-03-26 18:00:00,0.0,0.0,26.95,41.94,22.93,209.52,0.0,0.0,Required,Check wiring
2020-03-27 06:00:00,0.0,0.0,29.72,43.28,51.33,219.26,0.0,0.0,Required,Check wiring
2020-03-27 09:00:00,130.94,623.46,27.02,22.81,95.44,244.87,0.53,21.0,Required,Check wiring
2020-03-27 12:00:00,338.24,1595.43,34.62,75.97,60.93,236.03,1.43,21.2,Warning,Minor cleaning suggested
2020-03-27 15:00:00,236.08,1405.22,42.49,78.17,12.54,238.47,0.99,16.8,Required,Clean panels
2020-03-27 18:00:00,0.0,0.0,36.84,47.83,49.59,205.41,0.0,0.0,Required,Check wiring
2020-03-28 06:00:00,0.0,0.0,35.1,39.02,56.16,229.08,0.0,0.0,Required,Cooling system check
2020-03-28 09:00:00,33.61,171.59,43.22,55.59,44.21,203.93,0.16,19.59,Required,Clean panels
2020-03-28 12:00:00,221.56,991.89,21.86,23.14,97.22,242.37,0.91,22.34,Required,Cooling system check
2020-03-28 15:00:00,211.01,1262.38,40.53,79.55,36.58,222.01,0.95,16.72,Warning,Minor cleaning suggested
2020-03-28 18:00:00,2.21,12.07,31.8,47.47,93.96,232.41,0.01,18.31,Required,Cooling system check
2020-03-29 06:00:00,0.0,0.0,31.86,54.25,60.94,221.88,0.0,0.0,Required,Clean panels
2020-03-29 09:00:00,102.48,515.25,35.1,65.34,43.52,242.58,0.42,19.89,Not Required,Normal operation
2020-03-29 12:00:00,238.37,1238.56,40.57,31.82,84.93,244.42,0.98,19.25,Required,Clean panels
2020-03-29 15:00:00,202.92,1020.14,28.18,46.69,76.46,232.2,0.87,19.89,Warning,Minor cleaning suggested
2020-03-29 18:00:00,0.47,2.06,42.02,33.45,23.27,226.83,0.0,22.82,Required,Cooling system check
2020-03-30 06:00:00,0.0,0.0,22.08,47.38,15.61,231.88,0.0,0.0,Required,Clean panels
2020-03-30 09:00:00,46.42,201.73,29.22,77.11,79.73,201.49,0.23,23.01,Warning,Check shading
2020-03-30 12:00:00,477.96,2405.16,31.8,30.2,39.72,212.2,2.25,19.87,Not Required,Normal operation
2020-03-30 15:00:00,215.74,1023.02,30.24,52.54,39.67,246.07,0.88,21.09,Not Required,Normal operation
2020-03-30 18:00:00,0.0,0.0,44.9,72.68,50.41,206.45,0.0,0.0,Required,Clean panels
2020-03-31 06:00:00,0.0,0.0,26.46,47.02,25.26,214.83,0.0,0.0,Required,Check wiring
2020-03-31 09:00:00,108.51,592.07,40.57,58.63,68.32,247.94,0.44,18.33,Warning,Check shading
2020-03-31 12:00:00,322.05,1409.11,42.14,68.82,17.48,245.93,1.31,22.85,Required,Clean panels
2020-03-31 15:00:00,224.53,1215.15,31.53,51.89,25.58,236.77,0.95,18.48,Not Required,Normal operation
2020-03-31 18:00:00,7.65,38.62,43.81,25.47,73.04,245.17,0.03,19.81,Required,Cooling system check
2020-04-01 06:00:00,0.0,0.0,36.19,38.54,55.63,208.14,0.0,0.0,Required,Check wiring
2020-04-01 09:00:00,83.15,421.4,27.23,43.87,34.6,225.85,0.37,19.73,Not Required,Normal operation
2020-04-01 12:00:00,329.04,1774.94,38.51,61.05,84.73,203.88,1.61,18.54,Required,Check wiring
2020-04-01 15:00:00,179.67,967.84,31.48,54.59,63.63,222.17,0.81,18.56,Warning,Check shading
2020-04-01 18:00:00,1.54,7.85,33.18,41.35,74.59,244.8,0.01,19.62,Warning,Inspect inverter
2020-04-02 06:00:00,0.22,1.15,26.38,38.75,18.71,238.67,0.0,19.13,Not Required,Normal operation
2020-04-02 09:00:00,64.95,333.38,30.0,24.69,11.0,225.78,0.29,19.48,Not Required,Normal operation
2020-04-02 12:00:00,279.7,1389.17,23.11,21.6,8.72,213.32,1.31,20.13,Not Required,Normal operation
2020-04-02 15:00:00,200.79,900.23,40.97,43.74,97.31,236.83,0.85,22.3,Required,Check wiring
2020-04-02 18:00:00,0.0,0.0,44.89,21.97,25.67,215.1,0.0,0.0,Required,Check wiring
2020-04-03 06:00:00,0.0,0.0,23.12,50.45,58.92,244.89,0.0,0.0,Required,Clean panels
2020-04-03 09:00:00,23.22,114.54,22.15,71.4,45.54,202.73,0.11,20.27,Not Required,Normal operation
2020-04-03 12:00:00,267.14,1095.63,22.35,64.86,4.0,203.08,1.32,24.38,Not Required,Normal operation
2020-04-03 15:00:00,193.14,803.23,34.57,62.05,14.8,210.38,0.92,24.05,Not Required,Normal operation
2020-04-03 18:00:00,0.0,0.0,42.88,33.7,5.29,209.07,0.0,0.0,Required,Clean panels
2020-04-04 06:00:00,0.0,0.0,22.32,73.84,74.47,224.07,0.0,0.0,Required,Cooling system check
2020-04-04 09:00:00,116.65,573.83,27.03,79.06,58.35,240.38,0.49,20.33,Not Required,Normal operation
2020-04-04 12:00:00,210.44,856.7,42.99,67.11,13.35,221.49,0.95,24.56,Required,Clean panels
2020-04-04 15:00:00,125.35,567.78,20.26,51.17,37.77,246.11,0.51,22.08,Not Required,Normal operation
2020-04-04 18:00:00,8.26,46.29,22.34,22.82,44.39,207.61,0.04,17.84,Not Required,Normal operation
2020-04-05 06:00:00,5.13,28.1,23.48,50.41,90.22,212.08,0.02,18.26,Required,Clean panels
2020-04-05 09:00:00,136.59,683.57,32.27,59.57,18.85,228.03,0.6,19.98,Not Required,Normal operation
2020-04-05 12:00:00,406.61,2249.25,22.58,62.92,46.96,202.3,2.01,18.08,Not Required,Normal operation
